Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,newestTeamId,newestTeam,newestTeamColor,newestLeagueId,newestLeague,optaPersonId,firstName,lastName,Position,GM,Min,Age,GS,MinIncET,KMHSPEED,OutPossHighDecels,OutPossHighAccels,OutPossDistSprint,OutPossDistHSRun,DistanceRunOutPoss,InPossHighDecels,InPossHighAccels,InPossDistSprint,InPossDistHSRun,DistanceRunInPoss,TopSpeed,ScndHalfHighDecels,ScndHalfHighAccels,ScndHalfDistSprint,ScndHalfDistHSRun,DistanceRunScndHalf,FirstHalfHighDecels,FirstHalfHighAccels,FirstHalfDistSprint,FirstHalfDistHSRun,DistanceRunFirstHalf
155,7l1unnwsalb7g0n4iffhogzys,1004467,Abed Yassin,Abed Yassin,,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,641573,Abed Abdelhadi,Yassin,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,3iq22rug4k9fwv25fnl7mhel0,1048052,M. Brami,Mor Brami,,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,644662,Mor,Brami,,0,0,22,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,9nnizof0ia18pkhkjsm1eqmfo,986667,O. Dahan,Omer Dahan,Centre Forward,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,592963,Omer,Dahan,Centre Forward,1,4,20,0,12,28.69,0,2,0.0,49.5,446.6,1,1,40.7,45.1,805.1,7.97,1,5,40.7,94.6,1253.2,0,0,0.0,0.0,0.0
155,3r0qm21y8ltii0xp3tq19sxlg,1019754,R. Ben Navi,Roy Ben Navi,,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,701197,Roy,Ben Navi,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,awpj7huikvi3rttrmji5v3384,910397,O. Almagor,Ohad Almagor,Left Back,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,647322,Ohad,Almagor,Left Back,1,13,23,0,22,25.98,3,2,22.7,63.1,1077.7,1,1,3.4,87.8,1296.7,7.22,4,3,26.1,151.2,2376.5,0,0,0.0,0.0,0.0
155,1uf02qwdkvi31t6qq73171444,969826,Z. Ben Shimol,Ziv Shimol,,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,592975,Ziv,Shimol,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,f0ydyr0ufof928xow3xzfo104,1045035,D. Benyamini,Dor Benyamini,,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,656170,Dor,Benyamini,,0,0,20,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,998xgeu19uw3u31ulafwjchec,1012595,I. Hazut,Itay Hazut,Right Midfielder,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,657463,Itay,Hazut,Right Midfielder,1,18,18,0,22,28.20,2,1,35.3,69.0,1017.6,2,2,21.3,42.8,1509.3,7.83,4,3,56.6,111.8,2529.5,0,0,0.0,0.0,0.0
155,8c8s1kxfoknh1tcgw95l904yc,902924,A. Lemkin,Amit Lemkin,Left Winger,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,658229,Amit,Lemkin,Left Winger,1,45,19,0,54,29.68,13,5,139.3,236.1,2089.4,6,2,80.7,229.8,3906.0,8.25,19,7,220.2,466.9,6003.5,0,0,0.0,0.0,0.0
155,4kswhnmgejyr2xjiw075bo6j8,1004521,I. Khalaili,Iyad Khalaili,,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,592952,Iyad,Khalaili,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,2nb92mbm74gnosvj7xfyfn5xx,,M. Zalmanovich,Matan Zalmanovich,,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,234919,Matan,Zalmanovich,,0,0,31,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,2vop8xm87z7ax0sf6xrejnhbe,,A. Sheratzky,Ariel Sheratzky,Left Winger,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,521873,Ariel,Sheratzky,Left Winger,1,21,23,0,27,27.11,4,5,52.2,272.1,2435.1,3,3,4.6,120.8,1254.5,7.53,8,8,56.8,393.0,3695.2,0,0,0.0,0.0,0.0
155,aikv31wwwxmma4fzs1k765cve,,O. Benbenishti,Ofir Benbenishti,,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,591184,Ofir,Benbenishti,,0,0,25,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,4m4vjpo5eoftcske37mo52vhl,,M. Yosef,Mostafa Yosef,,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,607056,Mostafa,Yosef,,0,0,29,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,8mbtbrut9gp4wcesrdkwmp2w9,,A. Cohen,Amit Cohen,Right Back,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,433661,Amit,Cohen,Right Back,1,66,26,0,73,29.99,8,2,54.8,137.2,4189.9,8,4,102.1,224.3,3420.2,8.33,10,5,83.0,234.5,5041.2,6,1,73.9,127.3,2578.3
155,6nq9c3imrlsivsewak8nen816,,S. Rosen,Shahar Rosen,Left Back,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,607258,Shahar,Rosen,Left Back,1,1,22,0,3,23.97,1,0,0.0,6.8,92.9,0,0,0.0,21.8,244.5,6.66,1,0,0.0,28.7,338.0,0,0,0.0,0.0,0.0
155,41xb46jxg66nssj62bc9u7x90,,A. Kanani,Asil Kanani,Centre Attacking Midfielder,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,647009,Asil,Kanani,Centre Attacking Midfielder,1,1,23,0,8,31.90,1,1,41.5,63.9,691.6,1,0,43.6,27.1,291.4,8.86,2,1,85.5,90.9,985.1,0,0,0.0,0.0,0.0
155,5pld6vfaw6ff5a08dwg8a8xlg,,M. Amer,Mohamad Amer,,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,665609,Mohamad,Amer,,0,0,22,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,480kfzkrbpi1yf5f7htc91wyc,,B. Hadadi,Ben Hadadi,Left Midfielder,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,607027,Ben,Hadadi,Left Midfielder,1,21,22,0,29,30.01,2,2,21.9,24.8,1012.5,10,2,68.2,189.3,2528.4,8.34,12,5,90.1,214.6,3546.1,0,0,0.0,0.0,0.0
155,72dpsjk5l1hgwc09qrduypuui,,I. Sharon,Ido Sharon,,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,512562,Ido,Sharon,,0,0,23,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,8815v1zug9oi6djd67bsp55w4,,Y. Mordechai,Yair Mordechai,Left Attacking Midfielder,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,591187,Yair,Mordechai,Left Attacking Midfielder,1,35,21,0,41,29.04,8,2,72.7,231.6,3038.2,3,5,6.7,127.7,1963.0,8.07,11,7,79.4,359.5,5008.9,0,0,0.0,0.0,0.0
155,1q05odst1ifvrcnpff09l4gd1,,E. Belilti,Eliyahu Belilti,Left Back,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,234841,Eliyahu,Belilti,Left Back,1,67,31,0,75,30.04,4,7,65.6,212.7,4772.7,8,8,111.1,164.1,2922.8,8.34,7,8,123.8,185.0,4774.1,6,7,52.9,191.8,2928.7
155,afa7n07acvian4f62vey46j56,,O. Abuhav,Omer Abuhav,Right Winger,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,663581,Omer,Abuhav,Right Winger,1,30,21,0,40,26.45,6,6,60.1,259.3,3352.9,0,0,0.0,35.4,1045.8,7.35,6,6,60.1,294.7,4404.4,0,0,0.0,0.0,0.0
155,9dl8xbth38dqd6muj9d2sm80k,,T. Arbel,Tamir Arbel,Centre Attacking Midfielder,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,607239,Tamir,Arbel,Centre Attacking Midfielder,1,6,23,0,16,28.74,1,0,35.1,42.9,961.4,0,0,0.0,13.9,1072.1,7.98,1,0,35.1,56.8,2035.3,0,0,0.0,0.0,0.0
155,d90juq4k225snptvboz4t5bf8,,C. Onyemuchara,Daniel Onyemuchara,Right Wing Back,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,663582,Daniel,Onyemuchara,Right Wing Back,1,8,20,0,17,27.56,3,4,17.9,77.1,1327.7,2,1,0.0,10.7,537.6,7.66,5,5,17.9,88.1,1867.9,0,0,0.0,0.0,0.0
155,25imi4e1pfg91j9wlav6u67oq,,B. Gordin,Ben Gordin,,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,570802,Ben,Gordin,,0,0,22,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,7c9nhm45crn84vnmw6eghrbx0,,B. Amian,Boni Amian,Defensive Midfielder,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,651666,Boni,Amian,Defensive Midfielder,1,11,22,0,16,29.29,4,2,5.6,79.8,933.3,0,1,26.1,93.9,1020.5,8.14,4,3,31.6,174.2,1957.2,0,0,0.0,0.0,0.0
155,1ac3srn2ykx26z44zl7k577dg,,Aiham Mater,Aiham Mater,,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,678577,Aiham,Mater,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,blrsxcsmlr07tzu98qtpcnqj8,,O. Shnaper,Ori Shnaper,,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,666075,Ori,Shnaper,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,3ocs6i6fxrq6cd0i3q3yq45ck,,S. Elkayam,Saar Elkayam,,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,684163,Saar,Elkayam,,0,0,17,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,7gjy9c5tw9lc7pbo6r7dlibys,,Y. Gonen,Yaad Gonen,Left Attacking Midfielder,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,684164,Yaad,Gonen,Left Attacking Midfielder,1,24,19,0,33,27.14,4,3,0.0,66.1,1892.1,1,2,58.3,115.9,1671.0,7.54,6,5,58.3,182.2,3566.4,0,0,0.0,0.0,0.0
155,due2slypuzm4bdc7xd7ecr7fu,,O. Itzhak,Omer Itzhak,Left Centre Back,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,533886,Omer,Itzhak,Left Centre Back,1,60,24,0,68,26.50,1,5,35.3,73.1,4059.4,1,1,3.9,24.0,2474.9,7.36,2,3,3.4,57.5,4448.0,0,3,36.0,40.4,2093.7
155,3a0eih4zpvemhvlgggcxxh1ck,,J. Al Halabi,Jwan Al Halabi,Centre Forward,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,689641,Jwan,Al Halabi,Centre Forward,1,9,20,0,15,31.22,4,3,23.5,53.2,1005.9,2,3,54.9,92.9,888.5,8.67,6,6,78.4,147.1,1897.7,0,0,0.0,0.0,0.0
155,suaxn1lsh0ae372nq0zot5p0,,B. Feldman,Benny Feldman,,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,690246,Benny,Feldman,,0,0,18,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,ajnjoa675hsoq7kvjjloqjn6c,,A. Ibrahim,Ali Ibrahim,,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,691300,Ali,Ibrahim,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,7rnbhc9jk5ldgdnf6748mw1lg,,H. Goldenberg,Harel Goldenberg,Left Back,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,693172,Harel,Goldenberg,Left Back,1,36,20,0,41,29.86,5,1,74.1,239.8,2761.5,4,2,69.6,64.5,1874.4,8.29,10,3,144.0,304.6,4643.4,0,0,0.0,0.0,0.0
155,car2gyz0ezimf1o60mgee4x04,,Y. Karadi,Yoav Karadi,,2788,Ironi Kiryat Shmona,Kiryat Shmona,IKS,e2ryr6aied781hzc7hx9yntk8,Ironi Kiryat Shmona,#D3D3D3,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,693171,Yoav,Karadi,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,ahutnfk9rgzmlwc9t6uccsbo4,,A. Arazi,Amit Arazi,,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,694822,Amit,Arazi,,0,0,20,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,c07q4vfh6dqnpp1y895kriuj8,,L. Cohen,Liam Cohen,,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,695297,Liam,Cohen,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,462rjvfcs0vuienfpwpmdtez8,,E. Amir,Elad Amir,,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,695852,Elad,Amir,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,9hlyb2v0349p86qr36694f10,,R. Alkukin,Roei Alkukin,Right Attacking Midfielder,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,631350,Roei,Alkukin,Right Attacking Midfielder,1,45,21,0,54,28.75,2,2,102.0,134.8,2076.5,10,7,76.7,337.8,4180.8,7.99,14,9,179.1,473.1,6266.3,0,0,0.0,0.0,0.0
155,93cdzoowjlly6212vzy2s7190,,I. Daphah,Israel Daphah,Central Midfielder,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,704433,Israel,Daphah,Central Midfielder,1,13,16,0,22,26.54,2,3,9.0,117.3,1263.2,3,1,33.5,36.8,1353.7,7.37,5,4,42.5,154.3,2619.2,0,0,0.0,0.0,0.0
155,cmhntcxk3uw1qvl9awq40dgr8,,N. Shprauo,Netanel Shprauo,Second Striker,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,704432,Netanel,Shprauo,Second Striker,1,27,18,0,36,26.80,3,0,37.2,157.8,2066.8,7,2,13.0,60.4,2362.8,7.44,10,2,50.5,218.2,4433.4,0,0,0.0,0.0,0.0
155,6v1704rowxhblo4qp2dvkuxp0,,H. Mekonen,Haim Mekonen,,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,701482,Haim,Mekonen,,0,0,0,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,7c5nt0h5evw6bjrj7d6q1i2hg,,I. Goren,Idan Goren,,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,704481,Idan,Goren,,0,0,20,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,75n13w1jaew01mbius5z9vfo4,,Y. Ozer,Yehonatan Ozer,,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,701029,Yehonatan,Ozer,,0,0,25,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,dh328ad8pcgjtbnddg3tfeuqc,,S. Abu Husein,Shaker Abu Husein,,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,704294,Shaker,Abu Husein,,0,0,0,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,1pwlesioycragkxm2n25dlst0,,R. David,Roee David,,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,607081,Roee,David,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,2y9xko3s9kwppyrsrg2r9bxbe,,N. Gisin,Noam Gisin,Right Attacking Midfielder,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,702029,Noam,Gisin,Right Attacking Midfielder,1,11,25,0,16,28.21,3,2,14.2,34.2,813.4,1,3,46.9,107.0,1171.0,7.84,4,5,61.4,141.9,1988.3,0,0,0.0,0.0,0.0
155,22pa93gjgvigzpsomgzxpyq6s,,N. Hen,Nehoray Hen,Left Centre Back,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,704986,Nehoray,Hen,Left Centre Back,1,17,0,0,22,25.07,1,0,8.9,34.6,1113.6,0,0,0.6,10.3,764.8,6.96,1,0,9.4,44.9,1880.1,0,0,0.0,0.0,0.0
155,cxyfu8pkqzc5cgky65id38opg,,D. Cohen,Daniel Cohen,,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,701881,Daniel,Cohen,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
